host_id,neighbourhood,room_type,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
34689714,95,0,1,0,0.0,5,365,5.484796933490655
181356989,23,0,2,1,1.0,2,56,5.62040086571715
20087667,4,1,1,15,6.0,1,17,4.02535169073515
253448038,95,0,3,8,4.07,2,61,5.525452939131784
245014802,130,1,60,0,0.0,1,72,3.9318256327243257
179875332,117,1,3,1,0.63,1,0,4.912654885736052
257005399,95,1,1,3,1.55,5,290,5.916202062607435
257005399,95,1,1,4,1.97,5,287,6.066108090103747
257005399,95,1,1,1,1.0,5,292,5.075173815233827
257005399,95,1,1,21,10.86,5,299,5.968707559985366
257005399,95,1,1,1,0.5,5,294,6.018593214496234
77080918,34,0,3,5,2.42,1,164,5.583496308781699
22553662,41,0,7,3,2.14,1,0,5.017279836814924
137358866,94,1,30,0,0.0,103,247,3.6635616461296463
12162311,13,0,1,1,0.57,1,167,4.624972813284271
218940337,74,0,90,0,0.0,1,49,4.795790545596741
12222242,159,0,2,2,0.92,1,0,5.017279836814924
156853666,95,0,3,8,4.29,1,49,5.420534999272286
257555082,104,2,2,0,0.0,1,270,4.02535169073515
101790764,117,0,2,7,3.28,2,170,5.298317366548036
183573239,35,0,1,5,2.31,1,11,5.303304908059076
90332306,202,1,3,4,2.61,1,5,4.0943445622221
29740456,206,1,2,4,1.9,1,0,4.330733340286331
21216008,104,2,1,4,2.11,4,354,3.367295829986474
238779678,64,1,30,0,0.0,9,364,4.30406509320417
219517861,73,0,2,3,3.0,327,302,5.351858133476067
217642173,95,1,30,0,0.0,2,140,5.298317366548036
42144338,201,0,6,2,1.36,1,9,4.795790545596741
219517861,73,0,29,0,0.0,327,327,5.10594547390058
257602124,190,1,4,0,0.0,1,179,3.828641396489095
6645096,214,1,2,2,2.0,1,5,4.3694478524670215
161324994,201,1,30,0,0.0,6,39,3.6635616461296463
161324994,61,1,30,1,0.77,6,44,3.6635616461296463
219517861,73,0,2,4,2.67,327,293,5.54907608489522
219517861,73,0,2,0,0.0,327,255,6.150602768446279
219517861,73,0,2,3,2.09,327,348,5.438079308923196
5173736,86,0,3,7,3.09,1,286,6.90875477931522
29094579,81,0,3,4,1.56,1,21,4.499809670330265
253227041,51,0,3,11,5.16,1,142,5.017279836814924
128905420,209,0,2,3,2.31,1,82,6.2166061010848646
36205885,166,0,1,16,7.16,3,351,4.31748811353631
219517861,73,0,2,4,1.79,327,272,5.384495062789089
219517861,73,0,2,7,3.13,327,328,5.318119993844216
257576232,214,0,2,14,6.46,1,296,5.723585101952381
3842238,28,1,1,1,1.0,1,88,4.189654742026425
110319331,201,0,5,4,1.74,1,192,4.852030263919617
17361902,51,0,3,1,0.57,1,1,4.605170185988092
161324994,201,1,30,1,1.0,6,76,3.6375861597263857
123506305,183,1,1,5,2.34,3,364,3.9318256327243257
257629980,85,0,2,6,3.46,1,330,5.278114659230517
257656654,159,1,120,0,0.0,1,365,3.610917912644224
257599351,35,1,2,8,3.69,1,34,4.795790545596741
257585150,201,1,1,2,2.0,1,311,4.795790545596741
5556564,95,0,3,3,2.09,1,1,6.214608098422191
38483415,61,2,1,9,3.86,4,358,3.58351893845611
137358866,220,1,30,1,0.57,103,1,4.219507705176107
10962595,81,1,28,0,0.0,1,263,4.110873864173311
6665872,95,1,2,15,6.34,1,33,4.330733340286331
257668187,64,1,30,1,0.55,1,18,4.158883083359672
257188989,127,0,2,10,5.56,1,36,5.247024072160486
97322120,28,1,4,0,0.0,1,158,4.394449154672439
137358866,220,1,30,0,0.0,103,247,4.0943445622221
160118608,214,1,5,1,0.39,1,35,4.189654742026425
137358866,220,1,30,1,1.0,103,260,4.0943445622221
161061302,202,2,1,1,0.48,2,363,3.9318256327243257
257683179,77,1,1,3,2.81,6,75,4.02535169073515
257685807,214,0,2,0,0.0,1,157,6.478509642208569
107434423,197,0,30,0,0.0,232,283,5.5909869805108565
107434423,34,0,30,0,0.0,232,323,5.75890177387728
107434423,73,0,30,0,0.0,232,333,5.438079308923196
107434423,73,0,30,0,0.0,232,325,5.572154032177765
5680111,28,1,12,2,1.0,7,130,4.158883083359672
48711094,127,1,2,10,4.55,1,0,4.564348191467836
196476281,47,1,1,4,1.71,2,318,3.828641396489095
257773717,214,1,30,0,0.0,5,341,4.07753744390572
257773717,214,1,30,0,0.0,5,338,4.07753744390572
257773717,214,1,30,0,0.0,5,342,4.07753744390572
42767903,206,1,3,1,1.0,1,14,3.9318256327243257
257773717,214,1,30,0,0.0,5,333,4.07753744390572
257773717,214,1,30,0,0.0,5,308,4.07753744390572
93090420,214,1,1,0,0.0,1,66,4.61512051684126
157207818,28,1,1,7,3.28,1,22,4.158883083359672
153371127,104,2,1,4,2.73,2,355,3.332204510175204
2119428,25,1,3,9,4.58,1,252,4.836281906951478
219517861,73,0,2,3,1.55,327,237,6.154858094016418
18149022,75,0,4,0,0.0,1,365,5.420534999272286
219517861,73,0,2,2,0.82,327,331,5.438079308923196
219517861,73,0,2,4,2.5,327,242,6.154858094016418
219517861,73,0,2,1,0.46,327,353,5.43372200355424
14552154,127,0,3,5,2.5,4,319,5.480638923341991
190688437,28,1,30,0,0.0,1,189,3.713572066704308
236839319,115,1,30,0,0.0,3,35,4.0943445622221
40875021,61,0,1,2,1.22,3,178,5.017279836814924
257832461,28,0,1,32,13.33,1,77,4.605170185988092
34689714,95,1,1,0,0.0,5,365,4.605170185988092
174313318,34,0,3,1,0.71,1,296,5.942799375126701
257836545,30,0,1,0,0.0,1,360,4.836281906951478
25086874,13,1,1,1,1.0,1,51,3.9318256327243257
257838704,206,0,5,6,2.5,1,252,5.707110264748875
257810280,13,0,1,5,5.0,1,0,4.61512051684126
257842396,91,0,2,1,1.0,1,0,5.303304908059076
29092144,34,0,15,2,0.97,1,299,5.771441123130016
34269923,28,1,1,7,4.77,1,0,3.970291913552122
252211149,112,0,1,9,4.66,1,127,5.720311776607412
229603136,95,0,2,6,3.46,1,335,5.480638923341991
2008510,28,1,4,3,1.43,1,75,4.189654742026425
61086446,64,0,4,1,0.59,1,0,5.707110264748875
257866899,94,1,4,6,2.81,1,212,4.110873864173311
6004860,220,0,30,0,0.0,1,333,4.382026634673881
204823078,180,1,2,4,1.85,2,80,3.9318256327243257
14929050,202,0,20,0,0.0,1,33,5.860786223465865
257677041,112,0,1,13,7.36,1,233,6.29156913955832
257671905,34,0,1,8,4.8,1,131,5.521460917862246
257888723,201,0,4,2,2.0,1,297,5.525452939131784
257891606,202,0,1,13,7.22,1,29,5.521460917862246
246194760,59,1,1,3,2.14,4,207,3.912023005428146
253328272,137,0,1,1,1.0,1,216,6.214608098422191
110539055,213,0,2,5,5.0,2,298,4.477336814478207
20377891,35,0,1,1,1.0,2,92,5.525452939131784
20377891,119,0,1,1,1.0,2,58,5.525452939131784
137358866,220,1,30,0,0.0,103,215,4.110873864173311
28096614,220,1,2,4,1.88,2,266,3.9318256327243257
257974128,201,0,4,2,1.87,1,191,5.860786223465865
107434423,197,0,30,0,0.0,232,321,6.056784013228625
28096614,220,1,2,10,4.76,2,257,3.9318256327243257
86196529,214,0,2,4,1.88,1,75,4.624972813284271
257993786,103,1,1,9,6.28,1,352,4.110873864173311
238733096,164,1,2,0,0.0,2,160,4.61512051684126
16862745,92,0,2,8,3.69,1,310,5.525452939131784
161472665,64,1,1,2,1.18,1,178,5.525452939131784
78261482,95,0,3,2,1.13,2,4,5.1298987149230735
245886857,94,1,4,0,0.0,2,365,4.51085950651685
61391963,115,0,30,0,0.0,91,312,5.017279836814924
245886857,94,1,5,0,0.0,2,364,4.262679877041316
219517861,191,0,29,0,0.0,327,221,5.407171771460119
743732,28,0,30,0,0.0,1,0,4.262679877041316
34782150,95,1,2,0,0.0,1,0,5.303304908059076
258035043,13,1,1,22,9.85,2,236,3.8918202981106265
219517861,191,0,29,0,0.0,327,365,6.551080335043404
82537581,95,0,5,2,2.0,1,364,5.521460917862246
63393553,209,0,2,2,1.3,1,273,6.359573868672378
204806146,103,1,1,7,3.28,1,143,3.8501476017100575
141510360,151,1,2,2,1.22,1,102,3.9318256327243257
258058607,220,1,1,0,0.0,1,90,4.836281906951478
232251881,105,1,1,15,6.25,8,0,3.688879454113936
181233778,16,1,30,0,0.0,1,68,3.332204510175204
257282534,34,0,25,0,0.0,1,353,5.942799375126701
44260443,13,1,1,12,5.37,1,60,4.330733340286331
258057633,112,0,1,10,6.38,1,194,6.214608098422191
53720018,127,0,2,0,0.0,1,0,5.703782474656201
251859047,51,1,2,3,2.09,3,126,4.189654742026425
57247607,214,1,2,0,0.0,1,69,5.303304908059076
219517861,191,0,29,0,0.0,327,340,5.062595033026967
221839786,95,1,1,6,4.09,1,287,4.983606621708336
18327084,64,0,4,0,0.0,1,83,5.484796933490655
257982308,202,0,1,5,3.13,1,61,5.703782474656201
4592344,94,1,3,1,0.86,1,74,3.9889840465642745
219517861,191,0,29,0,0.0,327,332,6.551080335043404
219517861,73,0,2,4,2.35,327,232,5.513428746164983
258097158,112,0,1,12,6.21,1,220,5.7430031878094825
110375726,220,0,30,1,0.77,1,333,4.605170185988092
45317760,201,1,14,3,2.25,3,29,4.110873864173311
258057196,137,0,1,8,4.44,1,93,5.703782474656201
10415735,99,0,1,1,1.0,2,346,5.525452939131784
150878611,145,0,30,11,4.65,1,40,5.017279836814924
141194319,34,0,12,0,0.0,1,320,5.916202062607435
2086035,95,0,1,9,6.14,2,267,5.278114659230517
95381568,214,1,4,3,2.2,1,6,4.454347296253507
20810101,13,1,1,2,1.4,2,23,4.543294782270004
252604696,34,1,1,0,0.0,20,189,5.298317366548036
232641412,13,1,2,0,0.0,1,3,3.828641396489095
229249302,28,1,1,16,6.96,1,57,4.795790545596741
258186526,220,0,2,10,4.23,1,62,5.247024072160486
252604696,34,1,1,3,1.48,20,358,4.867534450455582
130155462,73,0,2,11,5.89,1,182,5.638354669333745
161324994,201,1,30,1,0.79,6,43,3.6635616461296463
9583320,91,0,7,1,1.0,1,0,5.017279836814924
258202599,61,0,2,7,3.62,1,0,4.983606621708336
161496464,74,0,1,2,0.91,1,362,4.564348191467836
155299207,51,1,30,0,0.0,1,45,3.5263605246161616
6206040,13,1,1,4,2.35,8,12,4.189654742026425
31628364,214,0,3,4,1.97,1,44,5.3981627015177525
97044757,202,0,20,0,0.0,2,18,4.941642422609304
135061108,60,0,1,0,0.0,2,33,4.836281906951478
652539,202,0,4,2,1.36,1,256,6.2166061010848646
219517861,34,0,29,0,0.0,327,365,5.627621113690637
444275,95,0,3,1,0.61,1,17,5.198497031265826
219517861,191,0,29,0,0.0,327,333,6.551080335043404
219517861,137,0,29,0,0.0,327,341,5.093750200806762
225651433,73,1,25,0,0.0,1,99,3.970291913552122
258230385,35,0,30,1,1.0,1,339,5.176149732573829
257679591,137,0,1,5,2.94,1,62,6.2166061010848646
20702874,151,1,14,0,0.0,1,4,4.23410650459726
219517861,95,0,29,0,0.0,327,302,5.209486152841421
85773188,23,0,1,10,9.09,1,20,4.465908118654584
913940,166,1,21,0,0.0,1,73,3.4339872044851463
219517861,201,0,29,0,0.0,327,220,5.017279836814924
219517861,95,0,29,0,0.0,327,334,5.247024072160486
258243498,214,1,3,1,0.7,3,365,5.049856007249537
252604696,34,1,1,2,1.15,20,352,5.298317366548036
219517861,137,0,29,0,0.0,327,342,5.303304908059076
227163,214,0,3,1,1.0,1,0,5.602118820879701
252604696,34,1,1,0,0.0,20,365,5.298317366548036
252604696,34,1,1,0,0.0,20,365,5.298317366548036
252604696,34,1,1,2,0.81,20,365,5.298317366548036
252604696,34,1,1,0,0.0,20,365,5.298317366548036
252604696,34,1,1,1,0.57,20,363,5.298317366548036
252604696,34,1,1,0,0.0,20,359,4.867534450455582
252604696,34,1,1,0,0.0,20,359,5.010635294096256
252604696,34,1,1,0,0.0,20,359,5.010635294096256
219517861,73,0,2,0,0.0,327,355,5.552959584921617
219517861,95,0,29,0,0.0,327,332,5.225746673713202
252604696,34,1,1,0,0.0,20,351,5.010635294096256
252604696,34,1,1,0,0.0,20,359,5.010635294096256
252604696,34,1,1,0,0.0,20,359,5.075173815233827
252604696,34,1,1,0,0.0,20,359,5.075173815233827
252604696,34,1,1,4,1.82,20,356,5.393627546352362
252604696,34,1,1,0,0.0,20,360,5.075173815233827
252604696,34,1,1,0,0.0,20,365,5.393627546352362
646729,74,0,2,10,5.17,1,298,5.62040086571715
258265562,117,0,2,4,1.85,1,0,4.736198448394496
1346437,189,1,7,0,0.0,2,35,3.9318256327243257
98039499,201,0,5,6,3.27,1,116,5.521460917862246
219517861,95,0,29,0,0.0,327,319,5.209486152841421
219517861,137,0,29,0,0.0,327,261,5.25227342804663
258269673,214,0,2,4,2.79,1,322,6.39024066706535
98297464,81,1,5,2,1.71,2,55,4.23410650459726
48684597,123,1,1,10,4.48,4,218,3.9318256327243257
258247777,94,1,3,5,2.5,3,224,4.912654885736052
257973120,119,0,7,3,1.76,1,284,4.795790545596741
63834320,28,1,2,8,3.93,1,19,4.189654742026425
219517861,95,0,29,0,0.0,327,333,5.247024072160486
258286476,28,0,4,2,0.94,1,34,4.51085950651685
219517861,95,0,29,0,0.0,327,331,5.236441962829949
219517861,137,0,29,0,0.0,327,355,5.313205979041787
137358866,189,1,30,0,0.0,103,216,3.784189633918261
219517861,137,0,29,0,0.0,327,365,5.303304908059076
219517861,137,0,29,0,0.0,327,345,5.25227342804663
219517861,95,0,29,0,0.0,327,334,5.220355825078324
219517861,95,0,29,0,0.0,327,335,5.236441962829949
257999795,28,1,1,6,5.14,1,52,4.110873864173311
9295237,4,1,365,0,0.0,2,0,7.601402334583733
219517861,191,0,29,0,0.0,327,342,5.375278407684165
219517861,137,0,29,0,0.0,327,339,5.303304908059076
122551862,13,1,2,2,0.9,2,8,3.9318256327243257
831185,51,0,2,1,1.0,3,365,5.817111159963204
41976386,166,1,30,0,0.0,1,36,3.9318256327243257
254104585,13,1,1,25,10.56,3,160,4.499809670330265
140630987,77,1,1,7,3.18,6,326,4.262679877041316
179336958,127,2,3,1,1.0,6,353,4.189654742026425
258413226,95,0,3,11,5.08,1,152,5.420534999272286
51596474,7,2,9,1,1.0,12,0,2.9444389791664403
51596474,7,2,5,0,0.0,12,0,3.1354942159291497
247092108,4,0,1,12,7.06,3,283,5.298317366548036
27537930,154,2,1,0,0.0,1,5,3.044522437723423
219517861,137,0,29,0,0.0,327,326,5.3230099791384085
258217172,28,1,1,9,4.22,1,262,4.262679877041316
113927793,201,0,2,8,3.38,1,0,5.049856007249537
59642348,190,0,1,9,9.0,1,106,4.564348191467836
2961266,189,1,1,4,4.0,2,25,4.290459441148391
9975046,118,1,3,0,0.0,1,0,4.189654742026425
145878384,60,1,3,2,1.54,7,245,4.330733340286331
258013305,60,1,2,7,4.29,1,0,3.713572066704308
258389576,201,0,1,5,2.24,1,164,6.111467339502679
258460961,201,0,3,4,1.9,1,315,5.017279836814924
258461766,77,1,1,0,0.0,1,365,4.330733340286331
44803585,127,0,1,4,1.85,1,235,5.707110264748875
258247777,94,1,3,6,2.86,3,247,4.912654885736052
258247777,94,1,5,1,0.64,3,320,4.912654885736052
24890474,35,0,2,5,2.42,1,231,5.707110264748875
16072483,54,1,2,5,2.31,1,11,3.4339872044851463
258536261,52,0,2,11,5.69,1,179,4.61512051684126
185974751,202,1,5,1,0.5,1,0,3.8918202981106265
258551028,17,1,5,4,1.74,1,0,3.713572066704308
106627,197,0,7,0,0.0,1,22,6.621405651764134
11522108,151,0,3,4,2.73,1,130,5.017279836814924
7817764,214,2,3,0,0.0,1,16,3.9318256327243257
5317044,214,0,45,0,0.0,1,62,4.700480365792417
258589420,164,1,1,12,5.37,7,179,4.04305126783455
258596027,117,0,2,6,3.46,1,316,5.298317366548036
59782332,64,0,3,4,1.82,1,0,4.795790545596741
258518165,11,1,1,0,0.0,1,289,4.394449154672439
258118351,20,0,18,2,1.62,2,38,4.564348191467836
250207981,202,1,14,1,0.42,1,15,3.9318256327243257
4711282,206,1,1,11,4.93,1,97,4.262679877041316
32615118,95,1,5,3,1.76,1,331,4.709530201312334
258273798,209,0,1,10,5.45,1,32,5.560681631015528
258599553,112,0,1,4,2.14,1,144,5.25227342804663
125320407,71,1,2,0,0.0,5,365,6.775366090936392
258243498,214,1,1,4,2.03,3,365,4.61512051684126
254637078,91,0,1,2,2.0,1,229,5.303304908059076
17842194,51,1,2,0,0.0,2,21,4.61512051684126
78113383,51,0,10,0,0.0,3,258,4.394449154672439
258139060,95,0,1,9,5.29,1,88,5.521460917862246
258412458,214,0,2,3,1.84,1,25,5.707110264748875
258635350,143,0,2,0,0.0,1,0,5.017279836814924
779474,206,0,3,9,4.66,1,236,4.859812404361672
243639488,60,1,2,3,2.0,1,180,4.795790545596741
141713689,34,0,7,3,2.65,1,13,4.90527477843843
41124793,95,0,1,1,1.0,1,0,5.966146739123692
258647286,26,1,2,0,0.0,1,176,3.6635616461296463
69339916,94,1,1,3,2.57,1,71,4.262679877041316
161047916,34,0,14,3,1.8,1,321,5.942799375126701
155299284,13,1,1,14,7.12,1,0,4.330733340286331
49216953,126,0,2,2,2.0,1,231,4.7535901911063645
258133009,137,0,1,8,4.53,1,140,5.480638923341991
258661548,214,0,1,9,3.86,1,200,4.948759890378168
20944981,209,0,2,4,2.4,1,22,5.198497031265826
195863013,202,1,3,3,2.05,1,2,3.828641396489095
241676154,88,1,21,0,0.0,2,281,3.4011973816621555
258671946,118,1,2,7,3.5,1,60,3.332204510175204
17770682,96,0,40,0,0.0,1,0,4.262679877041316
258682005,166,0,7,2,1.13,1,142,5.351858133476067
257889696,178,0,4,5,2.73,1,194,6.214608098422191
6466170,127,1,60,0,0.0,1,327,4.700480365792417
257997585,127,1,7,9,4.03,1,128,4.867534450455582
251852817,61,2,1,5,2.31,7,90,4.110873864173311
257892281,201,0,4,9,5.0,1,170,5.703782474656201
29032861,13,0,3,2,1.2,1,14,5.017279836814924
4521174,51,0,30,0,0.0,3,73,4.948759890378168
133465194,214,0,7,1,0.57,1,0,4.553876891600541
125398274,214,0,3,4,2.07,2,0,5.707110264748875
258769304,178,0,4,4,2.45,1,21,5.081404364984463
110146823,35,0,2,5,2.94,1,298,5.303304908059076
247584029,13,0,30,1,0.94,1,191,4.890349128221754
34648989,51,0,6,0,0.0,1,101,4.584967478670572
250825715,35,1,1,0,0.0,3,39,4.219507705176107
24413996,127,1,2,0,0.0,1,0,5.981414211254481
3577413,73,0,7,2,0.92,1,1,4.941642422609304
258795923,89,0,3,4,3.0,1,167,4.867534450455582
47572575,51,0,2,9,4.09,1,5,4.61512051684126
19344148,91,1,2,15,6.92,1,65,4.189654742026425
9070754,94,1,10,0,0.0,1,55,3.9318256327243257
236839319,115,1,30,0,0.0,3,35,3.951243718581428
219517861,73,0,29,0,0.0,327,338,4.875197323201151
236839319,115,1,30,0,0.0,3,35,4.0943445622221
241565326,220,1,1,16,7.06,2,81,3.9318256327243257
258818973,23,1,2,6,6.0,1,50,4.02535169073515
17017530,214,1,1,1,1.0,1,188,4.499809670330265
258824466,189,1,2,6,2.81,1,180,4.110873864173311
258826234,51,0,7,1,0.63,1,35,5.170483995038151
6655776,130,1,2,11,5.79,1,9,4.454347296253507
258831812,166,0,7,0,0.0,1,126,5.14166355650266
257390100,202,1,1,9,4.58,1,0,4.110873864173311
180991373,77,1,1,0,0.0,5,23,3.9318256327243257
219517861,73,0,29,0,0.0,327,246,4.875197323201151
219517861,73,0,29,1,0.88,327,358,4.61512051684126
19903807,134,0,3,5,2.5,3,45,4.795790545596741
790288,130,0,1,0,0.0,1,11,5.303304908059076
19109608,4,1,7,0,0.0,3,356,4.564348191467836
6302448,13,0,2,0,0.0,1,40,4.795790545596741
258844868,34,0,1,19,8.38,1,5,4.867534450455582
258248138,28,1,1,5,2.54,2,179,4.262679877041316
258848718,202,0,30,0,0.0,1,36,5.442417710521793
23831365,144,0,10,1,0.79,1,18,5.525452939131784
218417875,166,1,1,10,4.41,1,365,4.110873864173311
258248138,28,1,1,4,1.88,2,160,3.9318256327243257
219517861,201,0,29,0,0.0,327,221,5.017279836814924
10714931,51,2,5,7,3.33,4,14,3.218875824868201
132065326,13,1,3,1,1.0,1,83,4.382026634673881
101856518,202,0,3,0,0.0,1,0,5.198497031265826
64487276,61,0,5,4,3.33,1,193,5.886104031450156
219517861,73,0,29,0,0.0,327,340,5.19295685089021
256921050,35,0,6,3,2.2,2,333,4.912654885736052
219517861,95,0,29,0,0.0,327,324,5.247024072160486
258892159,112,0,1,0,0.0,1,20,5.703782474656201
219517861,73,0,29,0,0.0,327,351,4.61512051684126
254104585,13,1,2,12,5.54,3,349,4.262679877041316
257813708,64,0,3,6,3.27,1,162,5.525452939131784
257897148,34,0,5,6,3.46,1,132,6.214608098422191
258753303,73,0,3,7,3.89,1,231,5.707110264748875
133588507,105,0,3,6,3.05,1,37,4.174387269895637
17831516,61,0,30,0,0.0,1,235,3.58351893845611
254104585,13,1,1,22,10.31,3,347,4.0943445622221
116674915,214,1,6,2,1.46,1,4,4.248495242049359
258978893,51,0,4,4,2.5,1,64,4.795790545596741
257674218,34,0,6,5,5.0,1,41,5.857933154483459
17655984,73,0,4,0,0.0,1,29,5.1298987149230735
258249038,202,0,5,4,4.0,1,109,6.380122536899765
258001528,127,0,4,4,2.79,1,157,5.786897381366708
92204575,13,1,1,1,0.7,1,0,4.158883083359672
131647128,95,0,30,0,0.0,25,290,5.583496308781699
33036193,64,1,3,0,0.0,2,52,4.61512051684126
107434423,64,0,30,0,0.0,232,323,5.605802066295998
258251034,182,0,2,2,1.15,1,14,5.170483995038151
107434423,64,0,30,0,0.0,232,334,5.605802066295998
107434423,64,0,30,0,0.0,232,43,5.655991810819852
20500770,64,0,3,4,1.97,1,4,5.303304908059076
94111558,95,0,5,5,3.26,1,222,6.1092475827643655
258800798,95,0,1,9,4.58,1,190,5.303304908059076
31367619,13,1,3,0,0.0,1,89,4.61512051684126
107434423,64,0,30,0,0.0,232,301,5.700443573390687
206094855,28,1,10,0,0.0,1,69,4.330733340286331
222049462,171,1,1,14,6.46,2,88,4.110873864173311
219517861,191,0,29,0,0.0,327,333,6.551080335043404
95570540,148,1,1,1,1.0,3,179,4.189654742026425
22070428,68,1,1,1,0.5,1,35,4.02535169073515
219517861,191,0,29,0,0.0,327,220,6.551080335043404
544721,214,0,1,0,0.0,1,8,5.262690188904886
219517861,73,0,29,0,0.0,327,337,6.551080335043404
29659188,158,0,2,11,5.69,1,112,5.634789603169249
19903807,134,0,3,1,1.0,3,45,4.795790545596741
219517861,73,0,29,0,0.0,327,333,6.551080335043404
70155821,209,0,3,1,0.81,1,12,5.860786223465865
219517861,127,0,29,0,0.0,327,343,5.384495062789089
50597569,95,1,2,7,3.39,1,1,4.727387818712341
259063599,20,0,1,3,1.29,1,177,4.795790545596741
259066380,64,0,12,0,0.0,1,0,5.159055299214529
256235740,51,2,2,0,0.0,3,365,3.828641396489095
145878384,60,1,3,0,0.0,7,320,4.709530201312334
109843377,13,2,7,0,0.0,2,88,3.258096538021482
258159396,202,0,5,6,3.1,1,136,6.084499413075172
259076960,214,1,2,2,1.4,1,16,3.912023005428146
219548549,51,1,1,3,1.34,2,365,4.605170185988092
259078758,97,1,1,0,0.0,3,89,5.170483995038151
219517861,191,0,29,0,0.0,327,343,5.043425116919247
259087876,191,0,1,3,1.58,7,126,6.478509642208569
120804342,13,0,2,6,3.53,2,346,5.513428746164983
21010752,64,1,4,0,0.0,2,8,4.948759890378168
114828297,13,1,1,1,0.45,1,5,4.836281906951478
46081317,4,1,25,0,0.0,3,199,4.02535169073515
224317184,103,1,3,0,0.0,8,255,4.51085950651685
234274506,52,1,1,7,3.62,1,158,3.58351893845611
257869899,201,0,6,3,2.05,1,123,5.942799375126701
257876445,64,0,6,0,0.0,1,140,5.703782474656201
3270796,214,1,2,7,3.62,2,55,4.262679877041316
3270796,214,0,2,0,0.0,2,10,5.198497031265826
219517861,34,0,29,0,0.0,327,365,5.3471075307174685
219517861,191,0,29,0,0.0,327,220,5.075173815233827
219517861,73,0,2,0,0.0,327,289,6.139884552226255
219517861,191,0,29,0,0.0,327,333,5.3981627015177525
219517861,95,0,29,0,0.0,327,331,5.236441962829949
219517861,191,0,29,0,0.0,327,338,5.375278407684165
219517861,191,0,29,0,0.0,327,221,5.075173815233827
219517861,73,0,29,0,0.0,327,337,4.875197323201151
137358866,61,1,30,0,0.0,103,0,3.6635616461296463
3635302,28,1,3,1,0.6,3,1,4.51085950651685
9811865,91,0,2,1,1.0,1,0,5.303304908059076
218511760,89,0,1,0,0.0,1,0,4.948759890378168
240239465,185,1,2,0,0.0,2,84,3.713572066704308
258250399,201,0,5,3,3.0,1,135,5.991464547107982
252440873,11,1,31,0,0.0,1,69,3.713572066704308
2463994,145,0,1,1,0.54,1,0,5.303304908059076
1478269,13,0,6,1,1.0,2,0,4.51085950651685
19903807,134,0,3,1,0.64,3,48,4.983606621708336
236425271,95,0,1,6,2.95,1,299,5.25227342804663
258589420,164,1,1,12,5.45,7,179,4.07753744390572
221634296,64,0,2,4,2.31,1,274,5.834810737062605
236018119,160,0,1,0,0.0,3,0,5.170483995038151
51027036,201,0,3,0,0.0,1,45,5.638354669333745
258589420,164,1,1,6,2.73,7,176,4.07753744390572
259207391,105,1,1,4,2.26,3,356,5.017279836814924
8500390,28,1,2,3,1.8,1,0,4.51085950651685
258589420,164,1,1,12,5.37,7,180,3.9889840465642745
